"scenario","region","subRegion","param","classLabel1","class1","classLabel2","class2","xLabel","x","vintage","units","value"
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","construction energy use","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.00368670756
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","crops","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",115.975550176571
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","electricity","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",2.56249595134067
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","Fruits","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",10.2720417363363
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","industry","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",5.2555472518696
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","iron and steel","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.22547860013
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","Legumes","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",36.9230215670756
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","livestock","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",111.609472757125
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","mining energy use","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.004477196465
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","NutsSeeds","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",6.5804716667305
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","refining","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.171026948362
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","Soybean","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",8.20001663069693
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","transport","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",4.358506638165
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","urban processes","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",17.058156
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","Vegetables","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",13.6534388791969
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","SF6","sector","electricity","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",17.6076805
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","SF6","sector","industry","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.0044722286
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","C2F6","sector","industry","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.065576469
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CF4","sector","industry","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",1.127509734
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","agricultural energy use","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",7.3687656e-05
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","alumina","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.226088498448624
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","building","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",4.020220372
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","chemical energy use","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.0144675931624
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","construction energy use","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.00200126332
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","crops","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",235.098729440677
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","electricity","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.33437402534298
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","Fruits","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.04354548220344
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","hydrogen","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.0796776168706
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","industry","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",2.538947442892
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","iron and steel","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.1621519597992
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","Legumes","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.0462500300696
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","livestock","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",791.7286893572
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","mining energy use","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.00106717772
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","NutsSeeds","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.0208241753258
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","refining","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.24965250078566
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","Soybean","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.018620993985076
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","transport","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",2.785795101348
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","urban processes","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",190.2222
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","Vegetables","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.03730789002864
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","HFCs","sector","industry","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.9021056120595
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","HFCs","sector","urban processes","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",6.4848911843385
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","agricultural energy use","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",3.78628025e-05
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","alumina","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.249256653226515
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","biomass","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.84349502688955
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","building","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.67847978832
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","chemical energy use","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.01435719750965
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","construction energy use","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.003221416055
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","crops","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",114.622208201969
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","electricity","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.67864963
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","Fruits","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",10.4287459773245
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","industry","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",3.870923841064
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","iron and steel","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.1633482819468
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","Legumes","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",37.4565895286444
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","livestock","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",113.70105825747
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","mining energy use","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.003769928425
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","NutsSeeds","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",6.5695190317711
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","refining","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.188099698396685
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","Soybean","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",8.4779398241679
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","transport","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",3.94593729312
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","urban processes","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",16.605324
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","Vegetables","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",13.895823328265
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","SF6","sector","electricity","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",17.078061
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","SF6","sector","industry","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.0045855644
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","C2F6","sector","industry","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.067390875
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CF4","sector","industry","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",1.1893508601
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","agricultural energy use","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",3.4436136e-05
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","alumina","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.1993099725995
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","building","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",2.66315355936
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","chemical energy use","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.00681395351532
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","construction energy use","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.00167266708
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","crops","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",235.06454501328
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","electricity","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.243136708382456
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","Fruits","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.04433045783852
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","hydrogen","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.11391205454734
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","industry","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",1.8580649759
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","iron and steel","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.09684747164848
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","Legumes","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.0471136820896
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","livestock","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",805.212657368
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","mining energy use","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.000872594548
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","NutsSeeds","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.020878387601932
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","refining","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.230524186528356
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","Soybean","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.019512677184756
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","transport","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",1.70696661954
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","urban processes","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",177.0660304
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","Vegetables","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.03805784610264
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","HFCs","sector","industry","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.9124110757125
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","HFCs","sector","urban processes","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",4.0245345231435
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","agricultural energy use","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",1.769428055e-05
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","alumina","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.224288843021775
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","biomass","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.968607883986475
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","building","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.441580183475
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","chemical energy use","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.006761967181585
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","construction energy use","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.00269247632
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","crops","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",113.742908186193
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","electricity","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.463080510095
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","Fruits","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",10.5335399835488
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","industry","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",3.1474501144745
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","iron and steel","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.09899850998387
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","Legumes","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",37.8569122947491
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","livestock","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",115.637532244325
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","mining energy use","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.00308253936
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","NutsSeeds","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",6.53498892856962
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","refining","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.1809565938309
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","Soybean","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",8.81424924736264
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","transport","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",3.274453215685
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","urban processes","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",15.845516
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","N2O","sector","Vegetables","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",14.0640432485566
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","SF6","sector","electricity","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",18.333337
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","SF6","sector","industry","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.00481046645
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","C2F6","sector","industry","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",0.0703861212
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CF4","sector","industry","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",1.2595437309
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","agricultural energy use","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",1.45290488e-05
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","alumina","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",0.173278923979028
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","building","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",1.766769774
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","chemical energy use","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",0.0032192848674
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","construction energy use","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",0.0014159054
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","crops","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",234.991903005111
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","electricity","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",0.222830576008348
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","Fruits","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",0.04474789603396
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","hydrogen","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",0.057944869850616
"Policycosts_1","India","India","emissGHGByGasGWPAR5","ghg","CH4","sector","industry","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",1.351031697568
